x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
243.98767471313477,328.4161949157715,285.1546287536621,304.385404586792,308.0047607421875,278.66515159606934,328.28468322753906,262.6314640045166,347.0368957519531,246.2475299835205,270.53077697753906,224.23091411590576,280.51836013793945,186.7765474319458,285.8584403991699,160.10210037231445,288.9095878601074,139.92831230163574,256.00317001342773,229.1370391845703,310.74283599853516,214.97307300567627,331.138916015625,242.41089820861816,334.92958068847656,262.97183990478516,250.01543045043945,242.74160385131836,308.0255699157715,239.90591526031494,318.46519470214844,269.3594169616699,315.0576400756836,287.4085235595703,251.30144119262695,261.1959457397461,296.3447570800781,261.08842849731445,304.1428565979004,279.9674606323242,298.9497756958008,292.09582328796387
399.1383743286133,51.31419897079468,392.4946975708008,94.34732437133789,381.87137603759766,126.79821968078613,381.5283966064453,149.81060028076172,379.3815231323242,172.08131790161133,322.4745559692383,124.49915885925293,316.47743225097656,168.6324405670166,325.029296875,191.23520851135254,332.3556900024414,205.5966281890869,324.6186828613281,108.84870529174805,353.5131072998047,161.4733600616455,373.63590240478516,149.36060428619385,374.19139862060547,133.05994033813477,337.0974349975586,94.76436853408813,369.00146484375,141.8331527709961,385.8273696899414,127.48409271240234,384.3857955932617,112.55659103393555,355.26073455810547,82.55305767059326,376.42398834228516,118.88221263885498,388.58936309814453,111.89563035964966,387.890625,100.73354244232178
257.06993103027344,322.3310852050781,296.5493583679199,297.69341468811035,321.5865707397461,269.6088695526123,343.4809875488281,251.9428825378418,362.2359085083008,233.55644702911377,282.2405433654785,213.00707817077637,294.72219467163086,173.67281913757324,301.0844421386719,146.89132690429688,303.1057357788086,124.79985237121582,266.3333511352539,217.39037990570068,324.3907165527344,200.268874168396,344.40216064453125,232.473464012146,345.65662384033203,255.3907585144043,259.2218208312988,231.4273166656494,318.8391876220703,228.43427181243896,329.43397521972656,259.2169761657715,325.39295196533203,277.4483871459961,259.0522766113281,251.0464096069336,305.78027725219727,250.4326629638672,314.3764877319336,271.0908508300781,309.34003829956055,284.38682556152344
402.2983169555664,43.7969183921814,395.4591369628906,88.31982135772705,385.14225006103516,121.89060688018799,383.26122283935547,145.56107997894287,380.0126647949219,167.44109630584717,322.7277374267578,120.21198749542236,319.1514778137207,164.902982711792,328.19488525390625,187.96761989593506,335.67222595214844,202.34428882598877,324.6575927734375,105.20208835601807,355.18836975097656,156.54976844787598,376.2239074707031,143.21110725402832,376.50238037109375,127.71499156951904,336.29451751708984,92.22919464111328,369.9416732788086,138.83030891418457,387.0170593261719,122.17499256134033,384.9177932739258,107.17685222625732,353.6257553100586,80.86203575134277,377.08568572998047,116.83815479278564,389.7935485839844,107.6343297958374,388.8063430786133,96.21694564819336
255.06458282470703,321.2885856628418,295.9913444519043,296.02489471435547,321.74652099609375,267.42897033691406,344.6424865722656,248.87432098388672,362.0909881591797,229.82056617736816,281.5920639038086,209.40138816833496,292.5054168701172,167.83052444458008,297.65722274780273,138.822340965271,299.10736083984375,115.47243118286133,265.74193954467773,214.02671813964844,324.0467834472656,198.7368392944336,344.48822021484375,230.431866645813,345.653076171875,252.73195266723633,258.3229064941406,228.30990314483643,318.67069244384766,224.89691734313965,330.2667236328125,256.7421054840088,326.0386657714844,275.5510997772217,257.788028717041,248.096923828125,304.1391181945801,246.83549880981445,312.5197219848633,267.1277618408203,306.7386817932129,280.19479751586914
403.42464447021484,24.505233764648438,396.30836486816406,70.94260454177856,387.39097595214844,104.95310068130493,386.58809661865234,129.41991806030273,381.42581939697266,150.15263557434082,318.604736328125,103.75383853912354,319.0762710571289,154.7618007659912,338.53824615478516,176.88750743865967,355.9592056274414,188.69596481323242,317.97441482543945,85.26952743530273,350.8955383300781,139.94793891906738,375.7486343383789,124.95645046234131,377.1083450317383,107.62930870056152,329.09976959228516,69.11340236663818,364.9739074707031,119.36202764511108,385.11119842529297,102.92412757873535,383.6903381347656,86.84104442596436,347.91770935058594,55.07814645767212,372.7993392944336,94.86382484436035,387.78133392333984,86.43595933914185,388.10325622558594,74.19791221618652
259.59972381591797,318.9924430847168,297.82115936279297,291.73370361328125,323.09627532958984,260.6203079223633,344.8505401611328,240.79590797424316,361.5049743652344,221.38296604156494,282.44850158691406,203.49547863006592,291.373291015625,161.02200508117676,296.90168380737305,132.2731876373291,299.25012588500977,109.48451042175293,264.25432205200195,208.13534259796143,319.5176887512207,187.95217037200928,342.13062286376953,219.16900634765625,345.2400588989258,242.16814041137695,254.84859466552734,222.49892234802246,314.6463966369629,219.9623680114746,326.43611907958984,253.38440895080566,322.11048126220703,272.96207427978516,253.12240600585938,242.91257858276367,299.5885467529297,241.5644359588623,309.92605209350586,262.926664352417,304.3690490722656,277.20788955688477
402.9122543334961,14.843158721923828,396.82579040527344,62.68202304840088,387.3025894165039,99.11413192749023,385.6687927246094,125.76719284057617,379.32472229003906,145.7614517211914,319.12254333496094,97.99363374710083,315.96702575683594,148.06470394134521,335.4381561279297,169.74632263183594,352.77854919433594,180.97932815551758,319.00630950927734,79.66124296188354,350.4885482788086,133.57111930847168,376.5801239013672,117.60498046875,378.8945770263672,99.47733163833618,328.63025665283203,63.73685359954834,364.3356704711914,113.12315225601196,385.0103759765625,93.60072612762451,382.85022735595703,76.69032096862793,344.76390838623047,49.40847873687744,370.58162689208984,88.1032919883728,386.5449905395508,78.53536605834961,386.5781784057617,66.77970886230469
257.7271270751953,319.2613220214844,297.5276565551758,291.7797660827637,322.86651611328125,261.01707458496094,345.01251220703125,240.5284595489502,362.0536804199219,220.45586585998535,280.45175552368164,202.88220405578613,290.55273056030273,158.9857006072998,295.9626579284668,127.58557319641113,297.20590591430664,103.14014911651611,261.8603324890137,208.78405094146729,318.17371368408203,189.81362342834473,343.8081741333008,219.82498168945312,348.4857177734375,243.91608238220215,252.72422790527344,224.03185844421387,312.2212028503418,219.61679935455322,327.53257751464844,252.22864151000977,325.6037902832031,272.8934955596924,251.25667572021484,244.52261924743652,297.86964416503906,242.67494201660156,309.57807540893555,262.5627136230469,305.37425994873047,276.6096782684326
401.2186050415039,11.828413009643555,396.5731430053711,60.858421325683594,388.1006622314453,97.40513563156128,386.40567779541016,123.56682300567627,379.80037689208984,145.49458980560303,318.93850326538086,98.19869756698608,312.67200469970703,147.38749980926514,330.1675033569336,170.46598434448242,346.41998291015625,182.80161380767822,317.2917366027832,78.32086086273193,349.0049362182617,131.6847038269043,374.8736572265625,116.52847051620483,377.08274841308594,98.5092043876648,326.4035415649414,61.416306495666504,363.2011413574219,111.30318403244019,383.98021697998047,92.81709909439087,382.2942352294922,76.17266178131104,342.4849319458008,46.47066593170166,370.38936614990234,86.18958950042725,386.53690338134766,77.1385931968689,386.94141387939453,65.11008024215698
