x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
455.55023193359375,253.91921997070312,425.99910736083984,224.04391765594482,386.8688201904297,214.7096300125122,359.0644836425781,223.64879608154297,342.9676818847656,240.9363555908203,360.7112121582031,208.02495002746582,310.75584411621094,212.77195930480957,282.3619842529297,216.3367795944214,260.1295471191406,220.70294380187988,361.7210006713867,229.7018051147461,321.92447662353516,243.64691734313965,333.56075286865234,245.3817844390869,348.0873107910156,242.85630226135254,367.9320526123047,252.76127815246582,335.4939651489258,259.7175407409668,348.18965911865234,258.9107036590576,361.96685791015625,256.8500232696533,376.0097885131836,274.56862449645996,347.9248809814453,272.8187084197998,357.5905227661133,269.98180389404297,369.95479583740234,269.2321586608887
173.0990219116211,371.37431144714355,188.5711669921875,327.13462829589844,218.5411834716797,288.7839603424072,242.90138244628906,256.4420700073242,252.03750610351562,229.24492835998535,266.5812301635742,306.60412788391113,320.3390121459961,310.2044105529785,349.70550537109375,313.6025619506836,373.13316345214844,317.25854873657227,271.0963439941406,332.4203109741211,315.19264221191406,335.4846382141113,297.98254013061523,336.1340618133545,277.95459747314453,336.4445686340332,268.8378143310547,358.7189483642578,306.3878631591797,356.55598640441895,291.1142921447754,357.4478530883789,272.32791900634766,358.32369804382324,264.36391830444336,383.584041595459,296.63673400878906,378.1918144226074,282.91133880615234,377.08934783935547,266.1996650695801,376.80047035217285
456.91822052001953,254.08710479736328,426.4363479614258,222.87177085876465,388.5175323486328,213.9142656326294,361.39495849609375,222.4163818359375,345.8224868774414,239.20753955841064,361.49009704589844,207.57184982299805,312.0943832397461,211.03446006774902,284.20963287353516,214.5241355895996,262.0878219604492,219.1898488998413,361.3629150390625,229.68506813049316,324.04876708984375,242.6748561859131,337.49351501464844,244.27562713623047,352.7787780761719,241.3568115234375,367.35164642333984,253.0323600769043,336.57562255859375,258.8063335418701,350.0833511352539,258.09465408325195,364.0683364868164,255.88894844055176,375.5048370361328,274.61010932922363,348.15868377685547,271.6727828979492,358.26812744140625,269.3456554412842,370.93589782714844,268.7186908721924
172.75762557983398,371.5161895751953,188.25899124145508,326.66430473327637,218.20829391479492,287.85738945007324,242.623291015625,255.12322425842285,252.01904296875,227.8930950164795,266.2026786804199,305.5357360839844,319.6003532409668,309.0422058105469,348.709716796875,312.71032333374023,372.01622009277344,316.5545082092285,270.8179473876953,331.14935874938965,314.32395935058594,334.5505142211914,297.0623779296875,335.6619358062744,277.22251892089844,336.0706329345703,268.55602264404297,357.60375022888184,305.6196975708008,355.63267707824707,290.4209899902344,356.9395637512207,271.8605613708496,357.93585777282715,264.06105041503906,382.8892993927002,295.9660530090332,377.589111328125,282.2222137451172,376.60789489746094,265.80066680908203,376.32591247558594
457.10601806640625,254.11019325256348,425.7918167114258,222.97545433044434,386.8635559082031,214.06557083129883,359.74597930908203,223.11776161193848,344.1780090332031,240.5899143218994,360.4484558105469,207.1254301071167,312.6513481140137,211.2590503692627,285.9618949890137,214.9635887145996,264.8313903808594,219.39432621002197,360.4987335205078,229.30787086486816,321.90982818603516,243.69512557983398,333.70052337646484,245.91785430908203,348.1015396118164,243.62019538879395,366.6804885864258,252.81426429748535,335.58380126953125,259.9699401855469,348.20690155029297,259.32326316833496,361.9384002685547,257.4403381347656,374.69554901123047,274.511661529541,347.7219772338867,272.2821235656738,356.42894744873047,269.22417640686035,368.2262420654297,268.16576957702637
172.37009048461914,371.2678813934326,187.2502899169922,326.8107032775879,216.62548065185547,287.1317768096924,240.32859802246094,253.88039588928223,251.12157821655273,227.01207160949707,265.4974365234375,303.35866928100586,319.0534210205078,307.3699951171875,348.1511688232422,311.31608963012695,371.36669158935547,315.5159568786621,269.979190826416,328.5119819641113,313.2729911804199,332.86462783813477,295.77842712402344,334.8851680755615,276.13542556762695,335.51424980163574,267.8635787963867,355.09005546569824,305.1755905151367,353.99571418762207,289.66285705566406,356.11324310302734,270.9027671813965,357.0849895477295,263.4230422973633,380.91745376586914,295.1080894470215,375.9745788574219,280.7627296447754,375.70401191711426,264.0908622741699,375.4291534423828
455.0526809692383,250.96735954284668,423.3864212036133,220.46082973480225,384.3367004394531,211.69650077819824,357.7440643310547,221.1470890045166,343.06514739990234,238.61220359802246,357.73387908935547,206.03559494018555,310.17486572265625,210.18261909484863,283.63677978515625,213.59210014343262,262.69569396972656,217.41681575775146,358.64044189453125,227.93091773986816,321.4289855957031,243.29378128051758,332.61722564697266,245.67584037780762,346.00624084472656,242.82079696655273,365.1914596557617,250.98280906677246,335.3696823120117,259.1414451599121,348.43597412109375,258.56818199157715,361.7110824584961,255.88419914245605,373.5518264770508,272.30801582336426,347.0625305175781,271.28150939941406,356.16886138916016,268.53650093078613,367.7198791503906,266.931209564209
172.20787048339844,369.7158908843994,187.2121238708496,325.52367210388184,216.42475128173828,287.42156982421875,240.28013229370117,254.45806503295898,250.48908233642578,226.98283195495605,266.07349395751953,304.4084072113037,320.26119232177734,307.73125648498535,349.25994873046875,311.3475036621094,372.6515197753906,315.59532165527344,270.23780822753906,329.88744735717773,314.33414459228516,333.6555004119873,296.38771057128906,334.72174644470215,276.32225036621094,334.8522663116455,267.7714729309082,356.14585876464844,305.6702423095703,354.4072723388672,289.8155975341797,355.9160614013672,270.6756401062012,356.66255950927734,262.83580780029297,381.03160858154297,295.31482696533203,375.8722400665283,281.31771087646484,375.36595344543457,264.3721580505371,374.9217224121094
452.8676986694336,250.0934600830078,421.14097595214844,219.88869667053223,382.4149703979492,211.3778257369995,355.62538146972656,220.19908905029297,341.0390090942383,237.26449012756348,357.139892578125,204.93258476257324,308.95830154418945,209.5873260498047,281.8978500366211,212.79587745666504,260.2262496948242,216.33350372314453,358.08223724365234,226.71761512756348,321.0884475708008,241.5010929107666,333.99341583251953,243.2498073577881,348.8505172729492,239.98040199279785,364.4241714477539,249.62782859802246,334.71229553222656,257.7696418762207,348.01761627197266,257.05867767333984,361.88682556152344,254.35973167419434,372.4528503417969,271.03440284729004,346.14234924316406,270.53918838500977,355.5082321166992,267.7887153625488,367.45662689208984,266.1446285247803
172.38338470458984,369.9474906921387,187.78657913208008,324.9912929534912,217.07626342773438,286.1316776275635,241.26163482666016,252.6646614074707,251.5133285522461,224.71123695373535,265.41025161743164,303.93396377563477,319.4792366027832,307.6607894897461,348.39412689208984,311.226224899292,371.76025390625,315.16688346862793,269.9800491333008,329.6044635772705,313.7652778625488,333.43228340148926,296.2135124206543,334.23328399658203,276.4048194885254,334.4857692718506,267.8038215637207,355.7340717315674,304.9318504333496,354.14299964904785,289.6336555480957,355.34754753112793,271.04787826538086,356.1515522003174,263.45104217529297,380.5715560913086,295.1123237609863,375.44217109680176,281.3450241088867,374.68125343322754,264.84275817871094,374.34617042541504
