x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
279.48415756225586,445.21642684936523,273.28697204589844,404.37572479248047,285.1439094543457,353.35521697998047,293.43936920166016,305.5769348144531,297.14637756347656,265.60054779052734,370.3468704223633,375.6874179840088,396.97887420654297,315.9602165222168,397.8445053100586,284.2588806152344,399.37774658203125,259.6684741973877,378.02120208740234,386.9824504852295,370.6029510498047,325.321569442749,342.88291931152344,328.3768558502197,331.2303924560547,344.22520637512207,373.2895278930664,390.1242256164551,358.47850799560547,337.06140518188477,334.34295654296875,341.70241355895996,327.04010009765625,354.82160568237305,369.3540573120117,388.2525444030762,358.20133209228516,349.6882724761963,336.6067123413086,351.4013671875,326.87843322753906,362.7692127227783
279.26992416381836,444.4995975494385,273.12936782836914,404.0976619720459,284.6605682373047,353.018217086792,292.4862289428711,305.277042388916,296.1455535888672,265.6413459777832,369.9101257324219,375.0252342224121,395.28331756591797,315.25033950805664,396.3639450073242,283.9135265350342,398.30322265625,259.66833114624023,377.8813171386719,386.5326404571533,369.3740463256836,324.72455978393555,341.89430236816406,328.5942077636719,330.91705322265625,345.0285816192627,373.41617584228516,389.92223739624023,357.4256896972656,336.78955078125,333.72039794921875,341.79516792297363,327.3644256591797,355.15963554382324,369.51080322265625,388.2547187805176,357.75909423828125,349.63016510009766,336.4009475708008,351.8786144256592,327.1876525878906,363.7661075592041
279.7494316101074,444.70398902893066,272.83756256103516,404.03675079345703,284.78607177734375,352.7603244781494,292.8028106689453,304.9149227142334,296.0774803161621,264.8920726776123,369.9333190917969,375.0819396972656,395.4720687866211,315.05736351013184,396.6527557373047,283.7834358215332,399.1595458984375,259.78288650512695,377.88745880126953,386.0896968841553,371.12060546875,324.2017650604248,343.6452102661133,328.2241916656494,331.99085235595703,344.72482681274414,373.68656158447266,389.0750312805176,358.45458984375,335.321102142334,334.81842041015625,340.75364112854004,328.14476013183594,354.6829891204834,370.3736877441406,386.72109603881836,359.06604766845703,347.2338581085205,337.5240707397461,349.62315559387207,328.43273162841797,361.93270683288574
280.17024993896484,444.81785774230957,273.3017921447754,403.88288497924805,285.3658676147461,352.6460552215576,293.2782554626465,305.0723075866699,295.7067108154297,265.13285636901855,369.57435607910156,375.1127529144287,395.52989959716797,314.762020111084,396.87225341796875,283.2477378845215,399.5697021484375,259.05029296875,377.9203414916992,386.445894241333,371.1595153808594,324.78755950927734,343.45836639404297,328.6753463745117,331.78096771240234,345.1907730102539,374.20005798339844,389.50098037719727,358.97987365722656,335.87199211120605,335.13370513916016,341.27586364746094,328.4187316894531,355.2472400665283,371.4622497558594,387.0637893676758,360.2117156982422,347.58384704589844,338.73409271240234,350.1673221588135,329.9017333984375,362.7476978302002
279.38488006591797,445.0287437438965,273.17256927490234,404.4276523590088,285.277099609375,352.63054847717285,293.16410064697266,305.0182342529297,296.00719451904297,265.58512687683105,369.85198974609375,375.21763801574707,395.59814453125,315.0293254852295,396.71722412109375,283.6478805541992,398.91963958740234,259.3703269958496,378.25714111328125,386.46077156066895,370.2206802368164,323.95846366882324,342.2822570800781,328.13206672668457,331.0337829589844,344.93574142456055,374.30477142333984,389.749116897583,358.0421447753906,335.9107303619385,334.0326690673828,341.32813453674316,327.7975082397461,354.9598789215088,371.06163024902344,388.11458587646484,359.0776824951172,348.9319038391113,337.60231018066406,351.4614200592041,328.69434356689453,363.5336494445801
279.91722106933594,445.5198669433594,273.69945526123047,404.4605827331543,286.1350440979004,353.5689926147461,294.40990447998047,306.04774475097656,297.1025848388672,266.22344970703125,370.81687927246094,375.0636577606201,397.3604202270508,315.2863025665283,398.15357208251953,283.6596965789795,399.5063781738281,259.28266525268555,379.0297317504883,386.4456367492676,371.36890411376953,325.0876522064209,343.95774841308594,328.7454128265381,332.1011734008789,344.9407482147217,374.75303649902344,390.05764961242676,359.2808151245117,337.078914642334,335.5086898803711,342.0823001861572,327.9256820678711,355.4061985015869,371.3978576660156,388.47204208374023,360.0474548339844,349.65216636657715,338.3540725708008,351.42462730407715,328.5526657104492,362.9099178314209
279.84264373779297,446.1261463165283,273.77880096435547,404.78962898254395,286.1027526855469,353.6993980407715,294.49121475219727,306.1465358734131,297.86367416381836,266.5608215332031,371.39415740966797,375.1235103607178,396.48292541503906,315.620756149292,397.6124572753906,284.73833084106445,399.7084045410156,260.9739589691162,378.6991882324219,386.69036865234375,369.08935546875,325.27931213378906,341.9464111328125,329.3342971801758,331.7753219604492,345.9324073791504,373.5358428955078,390.3270435333252,357.03975677490234,337.58883476257324,333.5823440551758,342.394380569458,327.7075958251953,355.5659294128418,369.11598205566406,389.02344703674316,356.7374801635742,350.4902172088623,335.6047821044922,352.439546585083,326.61415100097656,364.09844398498535
280.8148002624512,446.8180847167969,274.747371673584,405.4251766204834,286.96109771728516,354.1447162628174,295.2676010131836,306.7239761352539,298.3396530151367,267.28177070617676,371.317138671875,375.60258865356445,397.4563217163086,315.8265209197998,398.76407623291016,284.45274353027344,401.0776138305664,260.3554344177246,379.38732147216797,386.9392204284668,371.2298583984375,325.9816074371338,343.9629364013672,330.5375003814697,333.1278991699219,347.3781108856201,375.2878952026367,390.42941093444824,359.2564010620117,337.65106201171875,335.9235382080078,343.5604763031006,329.6477508544922,357.4302291870117,372.1314239501953,388.66747856140137,360.1521301269531,349.859676361084,338.74698638916016,352.3652172088623,329.7174835205078,364.1887092590332
281.2450408935547,446.01356506347656,274.7444152832031,404.4869041442871,286.9952392578125,353.59079360961914,295.8270454406738,306.62867546081543,298.9504051208496,267.43200302124023,371.55860900878906,376.53965950012207,397.78812408447266,316.37463569641113,398.6311340332031,284.79251861572266,400.5918502807617,260.5968475341797,379.97135162353516,388.20691108703613,371.5609359741211,326.9480609893799,343.89373779296875,330.84912300109863,332.8461456298828,347.1233940124512,375.8748245239258,391.6583061218262,359.89315032958984,338.68334770202637,336.10111236572266,343.8434314727783,329.1317367553711,357.12910652160645,372.50152587890625,389.7839641571045,360.27687072753906,351.40048027038574,338.61759185791016,353.7000560760498,329.3498229980469,365.14986991882324
281.4689636230469,446.38132095336914,275.0113105773926,405.153865814209,287.2748565673828,354.31689262390137,295.86292266845703,307.10291862487793,298.6844062805176,267.4358654022217,372.25345611572266,376.834774017334,397.4456024169922,316.9969940185547,398.3900833129883,285.75757026672363,400.89916229248047,261.5628719329834,379.9360656738281,387.9412078857422,371.60327911376953,326.7930793762207,344.31129455566406,330.61978340148926,333.6922836303711,346.75907135009766,375.2101516723633,390.8899784088135,358.9970016479492,337.6696014404297,335.6235885620117,342.87975311279297,329.7330856323242,356.3264465332031,371.30470275878906,388.6436462402344,358.9137268066406,349.84949111938477,337.5710678100586,352.040319442749,328.8547897338867,363.7383556365967
